"weight","lon","lat","interval"
17,121.04804,24.88675,11
26,121.17049,24.92192,11
27,121.22044,24.96465,11
2,121.22520,23.16069,11
1,121.25365,24.92977,11
20,121.37872,24.93995,11
45,121.45670,25.08332,11
71,121.47600,25.02239,11
56,121.48337,24.99473,11
14,121.49257,25.06577,11
14,121.49954,25.03649,11
26,121.51865,25.00470,11
2,121.52225,25.02683,11
33,121.53278,25.05185,11
6,121.53872,24.97305,11
92,121.54869,25.04355,11
152,121.54925,25.04748,11
22,121.57284,25.04289,11
46,121.57536,25.05953,11
1,121.59645,23.97559,11
2,121.60894,24.05164,11
5,121.76365,24.82590,11
1,120.23753,22.97425,12
5,120.45832,22.79698,12
2,120.47078,23.63424,12
1,120.51492,24.08791,12
1,120.60536,24.18807,12
1,120.64069,24.23046,12
1,120.69565,24.15151,12
1,120.69705,24.14704,12
1,120.72523,24.13297,12
1,121.23601,24.82376,12
2,121.24847,24.96914,12
4,121.26507,24.90161,12
3,121.28084,25.08703,12
3,121.30567,24.99425,12
1,121.37832,23.10074,12
14,121.43075,24.96493,12
61,121.54126,25.01377,12
30,121.54440,25.05835,12
1,121.60847,23.97497,12
17,121.65201,25.07312,12
23,121.69704,25.08699,12
1,121.76735,24.77180,12
1,120.32465,22.60576,13
2,120.34312,22.78619,13
2,120.37765,22.64029,13
2,120.38235,23.74725,13
1,120.45015,23.49873,13
1,120.47528,23.55633,13
21,120.63298,24.20999,13
2,120.63371,24.11081,13
1,120.63561,24.09492,13
1,120.72735,24.14633,13
4,121.08398,24.93397,13
15,121.21245,24.81226,13
2,121.32433,24.97015,13
12,121.49042,24.98828,13
1967,121.51133,25.05041,13
128,121.52156,25.05221,13
6,121.52292,25.10554,13
4,121.54415,25.08607,13
16,121.54576,25.07965,13
18,121.54620,25.04150,13
4,121.54917,25.02221,13
71,121.56460,25.05888,13
13,121.65899,24.99382,13
3,121.73021,25.13362,13
4,121.77110,24.82300,13
1,120.25851,23.10495,14
1,120.41803,24.03448,14
1,120.53559,22.77222,14
1,120.72223,24.15469,14
2,120.89807,23.59728,14
4,120.97756,24.81660,14
2,121.01160,24.82828,14
2,121.01268,24.83417,14
37,121.01764,24.82587,14
5,121.07427,25.00634,14
8,121.17120,24.90933,14
5,121.26065,24.90591,14
25,121.42728,24.96017,14
101,121.43004,25.03992,14
2,121.43558,25.18148,14
4,121.44400,25.17230,14
5,121.45730,24.96259,14
9,121.47287,25.05551,14
35,121.50229,24.99957,14
80,121.50965,24.99315,14
10,121.51520,24.96076,14
146,121.51577,25.06552,14
48,121.51721,25.03191,14
35,121.51772,25.03006,14
141,121.53371,25.03381,14
9,121.53422,25.11773,14
40,121.53669,25.13379,14
13,121.53938,25.13365,14
33,121.56789,25.03539,14
65,121.57385,25.02960,14
24,121.57564,25.07367,14
10,121.60999,25.03346,14
11,121.63214,25.06448,14
20,121.72250,25.12070,14
1,120.30762,22.68727,15
1,120.32008,22.69149,15
1,120.46029,22.49871,15
4,120.46225,23.80143,15
1,120.46670,22.48043,15
5,121.21211,24.86503,15
2,121.22618,24.87134,15
5,121.23428,24.87396,15
7,121.25536,25.05148,15
22,121.46458,25.09042,15
6,121.51196,24.95981,15
49,121.51952,25.10976,15
6,121.54822,25.05432,15
15,121.56267,24.98222,15
60,121.57787,25.06078,15
1,121.58853,23.98780,15
4,121.69892,25.01688,15
8,121.77039,24.68542,15
6,121.78298,24.70506,15
1,120.30528,22.62470,16
3,120.31883,22.68042,16
1,120.33233,22.57266,16
4,120.53857,24.06675,16
1,120.56404,23.64495,16
1,120.68188,24.13639,16
1,120.69611,24.17380,16
37,120.74166,24.33097,16
3,120.84055,24.61404,16
1,120.94198,24.79655,16
1,120.96309,24.82431,16
2,121.01353,24.77507,16
3,121.21916,24.94054,16
3,121.24698,24.91340,16
23,121.41296,25.02799,16
5,121.42167,25.10906,16
12,121.42172,24.99168,16
10,121.42442,24.99144,16
7,121.42819,24.98964,16
50,121.43332,25.02005,16
55,121.44980,25.06710,16
31,121.48416,25.08261,16
108,121.48445,25.02260,16
119,121.49093,25.06048,16
4,121.49990,25.02770,16
45,121.51383,25.00858,16
328,121.51851,25.07241,16
3,121.56883,25.08164,16
9,121.59566,25.05005,16
5,121.79538,24.64345,16
1,121.84991,24.90725,16
2,120.33401,23.61838,17
5,120.34051,23.40258,17
1,120.45092,23.49908,17
2,120.67755,24.20545,17
3,120.68281,24.20524,17
1,120.69451,24.10080,17
1,120.81042,24.59347,17
7,120.86600,24.63140,17
7,120.90251,24.68268,17
9,120.97141,24.80616,17
205,121.05473,24.87917,17
1,121.07085,24.75616,17
5,121.21347,24.86898,17
7,121.30548,25.00894,17
18,121.33085,24.98797,17
79,121.45574,25.15940,17
66,121.46675,25.07965,17
81,121.49042,25.00747,17
148,121.49222,25.03292,17
45,121.50077,25.01827,17
39,121.50539,25.09311,17
99,121.52329,25.02551,17
24,121.54481,24.99857,17
72,121.55179,25.03218,17
61,121.55793,25.03256,17
5,121.55801,25.03303,17
55,121.57594,25.07647,17
11,121.57777,25.08026,17
72,121.57790,25.04646,17
66,121.58941,25.05342,17
50,121.59651,25.00893,17
36,121.73324,25.10812,17
6,121.74036,25.12682,17
2,120.27978,23.29483,18
1,120.31109,23.33591,18
3,120.41288,23.62033,18
1,120.44387,23.46069,18
1,120.60900,23.88780,18
3,120.63331,24.16477,18
1,120.66537,24.30631,18
5,120.71111,24.27697,18
3,120.99748,24.82646,18
2,121.05497,24.70036,18
1,121.22993,24.88419,18
2,121.24103,24.96122,18
11,121.29822,24.92169,18
2,121.29913,25.06095,18
132,121.37145,25.06046,18
6,121.41279,25.01315,18
8,121.42805,25.01763,18
3,121.45469,25.23331,18
14,121.46241,25.13942,18
5,121.47610,24.94377,18
257,121.50267,25.07261,18
40,121.53089,25.12027,18
2,121.53916,25.13652,18
87,121.54689,25.07789,18
1,121.56988,25.07882,18
30,121.57775,25.07873,18
2,121.72251,25.12073,18
5,121.73456,25.09703,18
5,121.74405,25.12934,18
1,121.80980,24.79703,18
2,121.89361,24.94099,18
2,120.27967,23.10608,19
2,120.34409,22.74928,19
1,120.40314,23.89788,19
2,120.49400,23.84900,19
4,120.53060,24.15921,19
1,120.55267,24.25728,19
2,120.64993,24.12215,19
2,120.68485,24.13512,19
2,120.70561,24.25148,19
1,120.83682,24.22731,19
1,120.97276,23.95988,19
3,121.17392,24.77074,19
9,121.43401,25.03009,19
58,121.47144,25.12294,19
9,121.47372,24.95956,19
56,121.48158,25.10570,19
144,121.53602,24.99618,19
69,121.54106,25.05474,19
2,121.54705,25.14009,19
6,121.54892,25.02536,19
34,121.55187,25.08163,19
72,121.57803,25.04531,19
5,121.61365,25.05933,19
1,121.75089,24.65439,19
8,121.75624,25.12635,19
3,121.78370,24.67290,19
10,121.84190,25.11704,19
1,120.30413,22.63760,20
1,120.49029,26.36719,20
1,120.49288,23.49737,20
1,120.56400,24.24170,20
1,120.56777,24.27492,20
27,120.63849,24.16896,20
4,120.89708,24.71999,20
6,120.99505,24.81914,20
8,121.37410,24.94340,20
26,121.43766,25.03477,20
18,121.44495,24.98567,20
18,121.45396,25.10775,20
50,121.45610,25.06524,20
5,121.47816,25.18477,20
10,121.50587,25.04347,20
104,121.54451,25.05140,20
23,121.55306,25.11860,20
1,121.78203,25.13253,20
11,121.85315,24.60390,20
2,120.22859,22.98645,21
4,120.29513,23.30825,21
1,120.30033,22.61282,21
1,120.30770,22.62497,21
1,120.34628,22.77010,21
4,120.46699,23.68761,21
1,120.49765,22.66783,21
1,120.53583,22.86137,21
1,120.70331,24.41137,21
1,120.86732,24.40060,21
1,120.90838,24.72210,21
2,120.94008,24.68257,21
2,120.97942,24.79897,21
1,120.98275,24.80542,21
7,120.99377,24.75646,21
3,121.00939,24.83911,21
1,121.03415,24.87580,21
2,121.12418,24.91288,21
1,121.28493,24.90546,21
6,121.35154,25.02214,21
29,121.41225,25.00675,21
8,121.43917,24.97141,21
34,121.45471,25.02103,21
35,121.46110,25.14145,21
81,121.51323,25.06329,21
63,121.54147,25.03769,21
2,121.56576,25.29166,21
1,121.75430,24.76210,21
4,121.76192,24.69416,21
5,121.82013,24.66462,21
1,120.40553,23.49014,22
3,120.43100,23.58720,22
11,120.43746,23.61663,22
6,120.54265,24.09389,22
5,120.99123,24.78213,22
3,121.00322,24.84756,22
3,121.05806,24.75419,22
21,121.17024,24.92762,22
1,121.23093,24.85755,22
3,121.23437,24.97143,22
4,121.24364,24.92572,22
2,121.24411,25.08431,22
9,121.31247,24.98946,22
1,121.34280,24.99418,22
20,121.44003,24.96283,22
22,121.45054,25.03585,22
26,121.46852,25.08031,22
436,121.51327,25.06277,22
16,121.51401,24.99968,22
114,121.54335,25.03011,22
2,121.56054,25.00930,22
3,121.56945,24.99542,22
15,121.58320,25.06455,22
18,121.60049,25.08544,22
5,121.71342,25.09569,22
5,121.76963,24.67317,22
7,121.79649,25.13959,22
1,121.88007,24.60443,22
2,120.22585,22.99049,23
2,120.26834,23.18975,23
3,120.29972,23.58331,23
2,120.51396,23.77585,23
2,120.51625,24.01351,23
2,120.63584,24.16123,23
1,120.65522,24.23503,23
4,120.81600,24.55430,23
1,120.87981,24.70036,23
1,120.94098,24.83774,23
3,121.01847,24.83533,23
1,121.08049,24.83070,23
1,121.16978,24.94941,23
3,121.20289,25.00832,23
2,121.22268,24.76675,23
48,121.45075,24.99375,23
55,121.45346,25.00152,23
68,121.46118,25.02842,23
16,121.50672,25.04292,23
6,121.50796,24.95848,23
121,121.51946,25.00867,23
25,121.53908,25.16895,23
16,121.55171,25.08463,23
6,121.55398,25.00015,23
1,121.55505,25.05609,23
35,121.58562,25.05910,23
45,121.58746,25.04644,23
2,121.59277,25.27548,23
2,121.59485,25.10388,23
1,121.66292,24.98183,23
7,121.66668,25.06908,23
1,121.72503,25.14297,23
9,121.76469,25.13728,23
1,121.79229,25.11055,23
1,121.04219,24.90358,07
2,121.37150,25.07097,07
2,121.48225,24.99738,07
2,121.49247,25.02462,07
3,121.51422,24.99265,07
2,121.54352,25.06263,07
1,121.55229,24.98920,07
1,121.64430,25.22771,07
1,121.76555,25.12942,07
2,120.19846,22.98166,08
6,120.24713,23.13019,08
1,120.29586,23.45396,08
2,120.30342,23.31603,08
5,120.31057,23.37160,08
10,120.65239,24.40428,08
14,120.86559,24.60282,08
2,120.97829,23.98993,08
14,121.00764,24.81197,08
7,121.21560,25.01059,08
11,121.32154,24.99138,08
15,121.40507,25.12658,08
33,121.45411,25.11325,08
13,121.46903,25.00122,08
53,121.47076,25.12494,08
30,121.47454,25.01393,08
109,121.48541,25.05928,08
165,121.51530,25.01357,08
9,121.51583,25.12278,08
20,121.53537,24.98422,08
29,121.54461,25.03817,08
3,121.55505,25.02027,08
146,121.57439,25.05643,08
5,121.90774,25.01992,08
1,120.35204,23.97575,09
1,120.42517,23.75667,09
2,120.43489,23.46975,09
2,120.45261,23.49647,09
6,120.45810,23.84631,09
1,120.54535,24.07416,09
1,120.58884,23.72166,09
1,120.66517,24.15042,09
4,120.68779,24.14283,09
2,121.01366,24.83405,09
5,121.18432,24.83952,09
5,121.24530,24.93633,09
48,121.42348,25.12561,09
1,121.45261,24.99708,09
46,121.45664,25.00761,09
48,121.50718,25.13595,09
4,121.51076,24.95179,09
28,121.51764,24.97153,09
1063,121.51827,25.05594,09
2,121.52272,25.01212,09
7,121.53319,25.05030,09
216,121.53325,25.02206,09
59,121.53333,25.10955,09
5,121.53510,24.90332,09
21,121.53970,24.97819,09
173,121.55075,25.07195,09
17,121.56457,25.05833,09
2,121.60206,23.97456,09
1,121.75430,24.82110,09
1,120.18029,23.11309,10
1,120.19859,23.00370,10
1,120.54539,24.06897,10
1,120.54553,24.10075,10
9,120.75317,24.39477,10
1,120.81986,24.55366,10
1,120.89125,23.59317,10
10,121.12637,24.89056,10
1,121.16170,23.13207,10
116,121.42119,25.03319,10
3,121.42150,25.18143,10
3,121.44864,24.98087,10
33,121.55755,25.05505,10
31,121.55799,25.04112,10
78,121.57172,25.07612,10
83,121.61442,25.05724,10
19,121.70049,25.16210,10
1,118.31422,24.44247,11
1,120.15430,23.56930,11
1,120.26369,23.46503,11
1,120.29958,23.57211,11
1,120.32182,22.57706,11
1,120.35414,23.75496,11
1,120.35833,22.79460,11
2,120.39171,23.66661,11
1,120.61967,24.20408,11
1,120.64369,24.13239,11
1,120.66056,23.83628,11
1,120.93206,23.84953,11
2,120.97474,24.79454,11
7,120.97773,24.80608,11
1,121.01369,24.82383,11
16,121.01495,24.77629,11
1,121.15653,22.95620,11
4,121.18497,24.82635,11
1,121.21658,24.94459,11
6,121.22769,24.94854,11
6,121.31474,25.01264,11
8,121.48102,25.07217,11
37,121.48243,25.07870,11
6,121.49012,25.06120,11
69,121.49082,25.06300,11
2,121.49442,24.18282,11
1,121.49878,24.96055,11
36,121.50263,25.03317,11
45,121.53390,24.95875,11
6,121.54495,25.06014,11
4,121.55101,24.86374,11
31,121.56472,25.04102,11
2,121.56711,25.03381,11
1,121.56721,25.00517,11
28,121.57675,25.07186,11
9,121.59158,25.08633,11
3,121.60197,24.67664,11
6,121.74232,25.12816,11
5,121.77009,24.66782,11
1,120.16862,23.76990,12
1,120.19131,23.00556,12
1,120.22723,23.01216,12
1,120.32798,22.62017,12
1,120.33169,22.61999,12
2,120.40428,23.53503,12
19,120.48303,23.93589,12
2,120.59550,23.89870,12
1,120.59953,23.85786,12
1,120.72194,24.03070,12
1,120.73086,24.30780,12
3,120.91691,23.94928,12
2,120.94706,23.97085,12
7,120.97855,24.81411,12
1,121.07121,25.03807,12
4,121.35445,24.39750,12
20,121.48243,25.07628,12
14,121.49616,25.14466,12
80,121.49755,25.03133,12
17,121.51587,25.04104,12
9,121.52195,25.02669,12
3,121.53512,25.04239,12
3,121.55194,24.96221,12
238,121.56515,25.04200,12
7,121.56882,24.99917,12
6,121.57083,25.25566,12
4,121.61548,25.07174,12
25,121.61566,25.00242,12
1,121.81512,24.77456,12
1,120.20601,22.99537,13
5,120.22891,22.99918,13
3,120.30843,22.76282,13
1,120.31804,22.63028,13
1,120.34796,23.06814,13
3,120.35697,23.62308,13
18,120.49852,23.92180,13
12,120.63262,24.17255,13
5,120.64987,24.15999,13
3,120.65839,23.96121,13
1,120.67139,24.25686,13
1,120.72301,24.31282,13
1,120.82169,24.38156,13
3,120.82703,24.50674,13
5,120.94485,23.97453,13
1,120.97827,23.98999,13
4,121.01111,24.87764,13
5,121.11597,24.77975,13
2,121.46759,25.04652,13
251,121.46923,25.05959,13
37,121.48936,25.02734,13
37,121.50507,25.13709,13
422,121.50947,25.04537,13
26,121.51896,25.03876,13
118,121.52455,25.06362,13
81,121.52691,25.06463,13
55,121.53223,25.05590,13
95,121.54000,25.13542,13
52,121.54921,25.06224,13
14,121.55372,25.05460,13
95,121.58218,25.06883,13
3,121.64180,25.22535,13
5,121.67481,25.06687,13
2,121.72888,24.73083,13
1,120.31216,22.61049,14
2,120.32446,22.68013,14
1,120.48240,22.67099,14
1,120.50137,24.05141,14
2,120.50847,23.68706,14
1,120.54275,24.04379,14
3,120.61571,24.21859,14
1,120.68247,24.15459,14
1,120.68439,23.91016,14
16,120.78390,24.59808,14
1,120.95682,23.97787,14
1,120.99576,24.86402,14
13,121.21843,24.85922,14
35,121.47834,25.08327,14
17,121.48751,25.13853,14
162,121.49634,25.13512,14
2132,121.50896,25.05414,14
5,121.51444,25.03753,14
1242,121.52267,25.05879,14
10,121.53440,24.97284,14
8,121.56201,25.08594,14
5,121.56254,25.06070,14
1,121.56404,24.98534,14
162,121.56813,25.04522,14
3,121.57567,25.06385,14
14,121.58776,25.03664,14
1,121.59083,24.66500,14
11,121.78290,24.46190,14
1,120.15488,23.05621,15
4,120.46850,23.79342,15
1,120.71260,24.30706,15
1,120.72265,24.19601,15
2,121.10191,24.97201,15
4,121.27212,25.06714,15
55,121.30675,25.03454,15
1,121.32237,24.98703,15
20,121.36903,25.05989,15
17,121.47226,25.02973,15
83,121.50756,25.04199,15
90,121.52483,25.03260,15
76,121.53034,25.05557,15
8,121.53973,24.95410,15
75,121.56522,25.04189,15
38,121.59097,25.04999,15
2,121.68915,24.21924,15
25,121.73761,25.12767,15
3,121.74702,25.15008,15
2,121.76450,25.14218,15
5,121.77700,24.67610,15
9,121.91589,25.12527,15
1,120.30878,23.45782,16
1,120.34602,23.23384,16
1,120.36342,22.62861,16
3,120.50654,23.86246,16
1,120.55299,24.27378,16
1,120.69884,24.16017,16
1,120.70089,24.45439,16
1,120.74560,24.52620,16
4,120.75758,24.56795,16
13,120.80286,24.49617,16
10,120.86325,24.63870,16
100,121.04858,24.84061,16
8,121.20537,24.94686,16
6,121.23469,24.87767,16
2,121.24415,24.94657,16
4,121.27338,24.84326,16
13,121.28320,25.05477,16
8,121.30810,24.99272,16
11,121.31048,24.99956,16
14,121.31362,24.92686,16
5,121.31430,25.02157,16
5,121.36184,25.00149,16
17,121.41944,25.18333,16
29,121.42666,24.99454,16
272,121.43376,25.07204,16
39,121.44778,25.03682,16
15,121.45942,25.00856,16
136,121.48220,25.09506,16
4,121.50865,24.98068,16
240,121.51875,25.04881,16
135,121.52537,25.05655,16
35,121.53547,24.98563,16
27,121.54256,25.04688,16
147,121.54439,25.04439,16
9,121.54708,25.06094,16
1,121.61682,24.65258,16
1,121.68647,24.74794,16
1,121.76853,24.66484,16
3,121.80435,24.85617,16
3,121.81026,25.11083,16
9,121.86568,24.58354,16
1,120.22373,22.96059,17
2,120.24018,23.18529,17
2,120.29505,23.45846,17
4,120.42814,23.66157,17
1,120.47296,23.96178,17
4,120.55642,24.12864,17
5,120.64382,24.15992,17
2,120.96786,24.78699,17
3,121.00900,24.82620,17
4,121.01778,24.85792,17
14,121.16782,24.80286,17
3,121.18979,24.97053,17
2,121.21136,24.95971,17
5,121.25762,25.02115,17
1,121.25970,24.87700,17
16,121.26456,25.02029,17
2,121.29419,24.96388,17
2,121.47233,25.02202,17
28,121.48316,25.15388,17
1,121.54863,24.88392,17
91,121.55930,25.04976,17
10,121.60331,25.08686,17
51,121.62209,25.06811,17
1,120.29395,22.61328,18
1,120.29442,22.63067,18
1,120.30318,22.63743,18
3,120.32730,22.62977,18
2,120.39616,23.49364,18
1,120.51405,24.23831,18
4,120.51654,24.13480,18
2,120.69114,24.14304,18
13,120.91518,24.73858,18
1,120.92541,24.60038,18
6,120.94893,24.77643,18
2,120.97126,24.81708,18
4,121.21158,24.90981,18
15,121.25995,25.07317,18
161,121.29500,25.03941,18
1,121.29523,24.88394,18
1,121.29619,24.86339,18
74,121.46772,25.04347,18
92,121.47195,25.02355,18
28,121.48637,24.99689,18
146,121.49983,25.07311,18
64,121.51869,25.06268,18
96,121.52628,25.04958,18
132,121.53726,25.03975,18
27,121.57541,25.05671,18
3,121.61611,25.07364,18
2,121.74988,24.74864,18
8,121.75350,25.12854,18
3,121.76462,24.76061,18
1,121.81634,24.76103,18
34,121.84211,25.09660,18
1,120.24171,22.92575,19
1,120.30092,23.56858,19
2,120.33028,22.56483,19
2,120.36857,22.70030,19
1,120.38097,23.47165,19
1,120.54629,24.04523,19
1,120.56369,24.19521,19
6,120.69021,23.94532,19
2,120.71304,23.79941,19
1,120.99050,24.78130,19
9,121.02557,24.87244,19
4,121.20453,24.89880,19
21,121.24359,24.99101,19
2,121.36657,24.91774,19
22,121.42415,25.02888,19
170,121.43893,24.97761,19
10,121.44241,24.97958,19
24,121.44559,25.16935,19
26,121.45709,25.17587,19
40,121.46088,25.08553,19
13,121.46505,25.13412,19
34,121.51043,25.03959,19
19,121.51237,25.02647,19
464,121.51893,25.06307,19
21,121.53844,24.95760,19
18,121.55537,24.98628,19
7,121.56027,25.05164,19
4,121.56243,25.02430,19
2,121.57216,25.07726,19
6,121.57547,25.07180,19
3,121.59250,25.05244,19
54,121.61128,25.07011,19
3,121.69058,25.00416,19
3,120.27126,22.97138,20
1,120.33800,23.96000,20
1,120.53944,24.02444,20
1,120.57573,23.94713,20
4,120.62111,23.80932,20
1,120.80807,24.55333,20
12,121.01581,24.86961,20
143,121.37998,25.06117,20
2,121.41009,25.03564,20
3,121.44000,25.09539,20
31,121.46413,25.13298,20
54,121.47491,25.00776,20
315,121.51138,25.04705,20
2,121.51844,23.88860,20
21,121.51963,25.04214,20
20,121.52361,24.99058,20
145,121.52566,25.05505,20
1,121.54928,25.03406,20
19,121.55574,25.03639,20
1,121.60304,23.99166,20
1,121.60371,23.97382,20
7,121.66731,24.98209,20
5,121.69432,25.08125,20
2,120.23964,23.03954,21
1,120.65459,24.11336,21
2,120.66339,24.17616,21
1,120.67854,24.48903,21
1,120.68648,24.04936,21
1,120.75311,23.72872,21
1,120.79070,24.53720,21
24,120.81266,24.51625,21
3,120.86600,24.60280,21
5,120.86667,24.62017,21
1,120.87121,24.68014,21
4,120.87726,24.66182,21
1,120.97179,24.91916,21
14,121.02205,24.84513,21
1,121.13819,22.86219,21
5,121.24073,24.88262,21
20,121.28649,24.98970,21
83,121.37382,24.94861,21
54,121.40195,25.14945,21
48,121.45216,25.13231,21
17,121.47570,25.08686,21
11,121.50205,25.00991,21
29,121.52673,24.98441,21
30,121.52788,25.10506,21
58,121.53968,24.99009,21
41,121.55107,25.05802,21
2,121.56086,25.03333,21
4,121.56554,25.08081,21
3,121.59746,25.07877,21
11,121.75301,25.09100,21
3,120.31178,23.34083,22
29,120.50782,23.99913,22
3,120.72337,24.32429,22
4,120.82866,24.59960,22
4,121.34781,25.00032,22
15,121.42135,25.04007,22
16,121.42446,25.03859,22
6,121.43660,25.17803,22
